Sheet,Entity,Plural Display Name,Description,Schema Name,Logical Name,Object Type Code,Is Custom Entity,Ownership Type,Display Name,Attribute Type,Custom Attribute,Type,Required Level,Additional data
Ca (pt_CaseActivityTemplate),,,,pt_PartiesPresent,pt_partiespresent,,,,Parties Present,Choice,True,Simple,None,"Options:_x000D_
206300000: Employer_x000D_
206300001: Union_x000D_
206300002: Independent_x000D_
206300003: Both_x000D_
206300004: System_x000D_
Default: N/A"
Ca (pt_CaseActivityTemplate),,,N/A,pt_partiespresentName,pt_partiespresentname,,,,N/A,Virtual,True,Simple,None,
Ca (pt_CaseActivityTemplate),,,,pt_Title,pt_title,,,,Title,Text,True,Simple,None,"Format: Text_x000D_
Max length: 250"
Ca (pt_CaseActivityTemplate),,,,pt_Type,pt_type,,,,Type,Choice,True,Simple,ApplicationRequired,"Options:_x000D_
206300000: Meeting_x000D_
206300001: Email_x000D_
206300002: Phone Call_x000D_
206300003: Other_x000D_
206300008: Note_x000D_
Default: N/A"
Ca (pt_CaseActivityTemplate),,,N/A,pt_typeName,pt_typename,,,,N/A,Virtual,True,Simple,None,
Ca (pt_CaseActivityTemplate),,,Status of the Case Activity Template,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Ca (pt_CaseActivityTemplate),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Ca (pt_CaseActivityTemplate),,,Reason for the status of the Case Activity Template,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Ca (pt_CaseActivityTemplate),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Ca (pt_CaseActivityTemplate),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Ca (pt_CaseActivityTemplate),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Ca (pt_CaseActivityTemplate),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
pt_CaseActivityTemplateSelectio,,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
pt_CaseActivityTemplateSelectio,,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
pt_CaseActivityTemplateSelectio,,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
pt_CaseActivityTemplateSelectio,,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
pt_CaseActivityTemplateSelectio,,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
pt_CaseActivityTemplateSelectio,,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
pt_CaseActivityTemplateSelectio,,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
pt_CaseActivityTemplateSelectio,,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
pt_CaseActivityTemplateSelectio,,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
pt_CaseActivityTemplateSelectio,,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
pt_CaseActivityTemplateSelectio,,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
pt_CaseActivityTemplateSelectio,,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
pt_CaseActivityTemplateSelectio,,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
pt_CaseActivityTemplateSelectio,,,,pt_CaseActivityTemplateId,pt_caseactivitytemplateid,,,,Case Activity Template,Lookup,True,Simple,None,"Targets:_x000D_
pt_caseactivitytemplate"
pt_CaseActivityTemplateSelectio,,,N/A,pt_CaseActivityTemplateIdName,pt_caseactivitytemplateidname,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Unique identifier for entity instances,pt_CaseActivityTemplateSelectionId,pt_caseactivitytemplateselectionid,,,,Case Activity Template Selection,Uniqueidentifier,False,Simple,SystemRequired,
pt_CaseActivityTemplateSelectio,,,Required name field,pt_Name,pt_name,,,,Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
pt_CaseActivityTemplateSelectio,,,Status of the Case Activity Template Selection,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
pt_CaseActivityTemplateSelectio,,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
pt_CaseActivityTemplateSelectio,,,Reason for the status of the Case Activity Template Selection,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
pt_CaseActivityTemplateSelectio,,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
pt_CaseActivityTemplateSelectio,,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
pt_CaseActivityTemplateSelectio,,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
pt_CaseActivityTemplateSelectio,,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Case Aut (pt_caseautonumber),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Aut (pt_caseautonumber),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Case Aut (pt_caseautonumber),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Aut (pt_caseautonumber),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Case Aut (pt_caseautonumber),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Aut (pt_caseautonumber),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Case Aut (pt_caseautonumber),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Aut (pt_caseautonumber),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Case Aut (pt_caseautonumber),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Case Aut (pt_caseautonumber),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Case Aut (pt_caseautonumber),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Case Aut (pt_caseautonumber),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 160"
Case Aut (pt_caseautonumber),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Case Aut (pt_caseautonumber),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Aut (pt_caseautonumber),,,Unique identifier for entity instances,pt_caseautonumberId,pt_caseautonumberid,,,,Case AutoNumber,Uniqueidentifier,False,Simple,SystemRequired,
Case Aut (pt_caseautonumber),,,,pt_Count,pt_count,,,,Count,Whole number,True,Simple,ApplicationRequired,"Minimum value: 0_x000D_
Maximum value: 99999"
Case Aut (pt_caseautonumber),,,,pt_FiscalYear,pt_fiscalyear,,,,Fiscal Year,Text,True,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 4"
Case Aut (pt_caseautonumber),,,The name of the custom entity.,pt_name,pt_name,,,,Name,Text,True,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Aut (pt_caseautonumber),,,,pt_User,pt_user,,,,User,Lookup,True,Simple,ApplicationRequired,"Targets:_x000D_
systemuser"
Case Aut (pt_caseautonumber),,,N/A,pt_UserName,pt_username,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 200"
Case Aut (pt_caseautonumber),,,N/A,pt_UserYomiName,pt_useryominame,,,,N/A,Text,True,Simple,None,"Format: Text_x000D_
Max length: 200"
Case Aut (pt_caseautonumber),,,Status of the Case AutoNumber,statecode,statecode,,,,Status,State,False,Simple,SystemRequired,"States:_x000D_
0: Active_x000D_
1: Inactive"
Case Aut (pt_caseautonumber),,,N/A,statecodeName,statecodename,,,,N/A,Virtual,False,Simple,None,
Case Aut (pt_caseautonumber),,,Reason for the status of the Case AutoNumber,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Case Aut (pt_caseautonumber),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Case Aut (pt_caseautonumber),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Case Aut (pt_caseautonumber),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Case Aut (pt_caseautonumber),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
Case Media (pt_casemediator),,,Unique identifier of the user who created the record.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Media (pt_casemediator),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,Date and time when the record was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
Case Media (pt_casemediator),,,Unique identifier of the delegate user who created the record.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Media (pt_casemediator),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,Sequence number of the import that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
Case Media (pt_casemediator),,,Unique identifier of the user who modified the record.,ModifiedBy,modifiedby,,,,Modified By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Media (pt_casemediator),,,N/A,ModifiedByName,modifiedbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,N/A,ModifiedByYomiName,modifiedbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,Date and time when the record was modified.,ModifiedOn,modifiedon,,,,Modified On,DateTime,False,Simple,None,Format: DateAndTime
Case Media (pt_casemediator),,,Unique identifier of the delegate user who modified the record.,ModifiedOnBehalfBy,modifiedonbehalfby,,,,Modified By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Media (pt_casemediator),,,N/A,ModifiedOnBehalfByName,modifiedonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,N/A,ModifiedOnBehalfByYomiName,modifiedonbehalfbyyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,Date and time that the record was migrated.,OverriddenCreatedOn,overriddencreatedon,,,,Record Created On,DateTime,False,Simple,None,Format: DateOnly
Case Media (pt_casemediator),,,Owner Id,OwnerId,ownerid,,,,Owner,Owner,False,Simple,SystemRequired,"Targets:_x000D_
systemuser_x000D_
team"
Case Media (pt_casemediator),,,Name of the owner,OwnerIdName,owneridname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,Owner Id Type,OwnerIdType,owneridtype,,,,N/A,EntityName,False,Simple,SystemRequired,
Case Media (pt_casemediator),,,Yomi name of the owner,OwnerIdYomiName,owneridyominame,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
Case Media (pt_casemediator),,,Unique identifier for the business unit that owns the record,OwningBusinessUnit,owningbusinessunit,,,,Owning Business Unit,Lookup,False,Simple,None,"Targets:_x000D_
businessunit"
Case Media (pt_casemediator),,,N/A,OwningBusinessUnitName,owningbusinessunitname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 160"
Case Media (pt_casemediator),,,Unique identifier for the team that owns the record.,OwningTeam,owningteam,,,,Owning Team,Lookup,False,Simple,None,"Targets:_x000D_
team"
Case Media (pt_casemediator),,,Unique identifier for the user that owns the record.,OwningUser,owninguser,,,,Owning User,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
Case Media (pt_casemediator),,,,pt_BulkCaseAssignList,pt_bulkcaseassignlist,,,,Bulk Case Assign List - (TBD),Multiline Text,True,Simple,None,"Format: Text_x000D_
Max length: 12000"
Case Media (pt_casemediator),,,If this flag is set to true then validation is not run on save. This is needed to prevent users from performing certain actions that are managed by the system in the backend.,pt_ByPassValidation,pt_bypassvalidation,,,,By Pass Validation,Two options,True,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
